user_id,created_by,timestamp,current_balance,amount_changed,operation_type,withdrawal_type,auction_id,auction_name,invoice_id,seller_statement_id,lot_id,stripe_transaction_id,description,transaction_id,invoice_number,seller_statement_number
21b1a7e7-d419-460c-855e-f19048515ef7,fb679c17-fcdb-4349-8ca8-068fab81bcfe,2026-06-07T03:33:06.212814,2415.40,-799.00,adjustment,,202603-1715-0238-f7c7e679-6011-4d06-92b6-6499a5e97e02,,,202606-0702-3054-9b1fd95a-fb6e-4239-87bb-a6db8fecc28f,202603-2414-0653-acebcdf6-8fec-4fe3-9e79-62b2eeb65ed0,,PSA-Dual Grading-2025 Topps Silver Pack 1980-81 Topps Chrome Basketball Rookie Autographs CF Cooper Flagg Orange,,,
21b1a7e7-d419-460c-855e-f19048515ef7,089d560c-ea16-40df-bb08-d5fd04546d2c,2026-06-07T02:53:13.079692,3214.40,-299.00,adjustment,,202603-1715-0238-f7c7e679-6011-4d06-92b6-6499a5e97e02,,,202606-0702-3054-9b1fd95a-fb6e-4239-87bb-a6db8fecc28f,202603-2317-5616-71bd7e8c-1ef9-49cf-8567-882a26bc41a9,,PSA-Grading-2018 Panini Donruss Optic 154 Josh Allen Autograph-Black,,,
21b1a7e7-d419-460c-855e-f19048515ef7,089d560c-ea16-40df-bb08-d5fd04546d2c,2026-06-07T02:31:07.634009,3513.40,-599.00,adjustment,,202603-1715-0238-f7c7e679-6011-4d06-92b6-6499a5e97e02,,,202606-0702-3054-9b1fd95a-fb6e-4239-87bb-a6db8fecc28f,202603-2014-4706-fa34ee17-5cd6-418e-abb4-4584e35e7a0a,,PSA-Grading-2023 Topps Royalty 115 Victor Wembanyama Patch Autograph,,,
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-06-06T21:05:48.007491,4112.40,707.25,deposit,,202601-0916-0725-86a81ed9-d8fd-4cd9-a68c-57e62c69a6ed,,,202606-0502-3257-6445c475-b9e1-41ee-9b72-dfe8a66f3519,202605-2214-0059-c78731a6-66c1-4aa3-bb07-8b32066f066a,,Proceeds from 2025-26 Topps Chrome X-Fractor #221 Victor Wembanyama - PSA GEM MT 10,,,06052651054
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-06-06T15:06:42.133704,3405.15,3405.15,deposit,,202601-0916-0725-86a81ed9-d8fd-4cd9-a68c-57e62c69a6ed,,,202606-0502-3257-6445c475-b9e1-41ee-9b72-dfe8a66f3519,202603-2318-3617-d61bbed6-2b1b-4d29-a805-7e0a9c34b9ee,,Proceeds from 2023-24 Topps Chrome Autographs #CG-VW Victor Wembanyama Signed Rookie Card - PSA NM-MT 8,,,06052651054
21b1a7e7-d419-460c-855e-f19048515ef7,60dc31bb-3dcb-4b00-b26a-fdd5c5589db0,2026-06-05T19:24:53.601328,0,-2530.00,withdrawal,payouts,,,,,,tr_1Tf3MOKFxf6Aqynzyb2soojG,Stripe Payout - 2026 Weekly Auction May 19 - May 28 - 5292613460,,,
21b1a7e7-d419-460c-855e-f19048515ef7,60dc31bb-3dcb-4b00-b26a-fdd5c5589db0,2026-06-05T19:24:52.286607,2530.00,-1559.55,withdrawal,payouts,,,,,,tr_1Tf3MNKFxf6Aqynz6I9aBeV4,Stripe Payout - 2026 Weekly Auction May 26 - Jun 4 - 6052651054,,,
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-06-05T15:59:40.330773,4089.55,394.45,deposit,,202601-0916-0725-86a81ed9-d8fd-4cd9-a68c-57e62c69a6ed,,,202606-0502-3257-6445c475-b9e1-41ee-9b72-dfe8a66f3519,202605-2214-0100-24cd8c50-a6e0-495e-a71c-e52a767417c0,,Proceeds from 2025-26 Topps Chrome Wave #221 Victor Wembanyama - PSA GEM MT 10,,,06052651054
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-06-05T14:57:49.563428,3695.10,424.35,deposit,,202601-0916-0725-86a81ed9-d8fd-4cd9-a68c-57e62c69a6ed,,,202606-0502-3257-6445c475-b9e1-41ee-9b72-dfe8a66f3519,202605-2214-0059-3f8d1a32-6399-4f55-90be-09a57160e220,,Proceeds from 2025-26 Topps Chrome X-Fractor #221 Victor Wembanyama - PSA GEM MT 10,,,06052651054
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-06-05T14:57:05.285068,3270.75,410.55,deposit,,202601-0916-0725-86a81ed9-d8fd-4cd9-a68c-57e62c69a6ed,,,202606-0502-3257-6445c475-b9e1-41ee-9b72-dfe8a66f3519,202605-2214-0100-bd5254b4-0881-4409-9959-e490743b4628,,Proceeds from 1996-97 Topps Youthquake #YQ15 Kobe Bryant Rookie Card - SGC MINT 9,,,06052651054
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-06-05T13:00:37.090782,2860.20,63.25,deposit,,202601-0916-0725-86a81ed9-d8fd-4cd9-a68c-57e62c69a6ed,,,202606-0502-3257-6445c475-b9e1-41ee-9b72-dfe8a66f3519,202605-2214-0059-9d266d02-4b66-4e37-8a6d-8f2faca6d576,,Proceeds from 2025-26 Topps Chrome Refractor #254 Kon Knueppel Rookie Card - PSA MINT 9,,,06052651054
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-06-05T12:51:06.771104,2796.95,221.95,deposit,,202601-0916-0725-86a81ed9-d8fd-4cd9-a68c-57e62c69a6ed,,,202606-0502-3257-6445c475-b9e1-41ee-9b72-dfe8a66f3519,202605-2214-0059-e0c06abb-f7ab-4633-9fd6-4bbe2c094d37,,Proceeds from 2025-26 Topps Chrome X-Fractor #254 Kon Knueppel Rookie Card - PSA GEM MT 10,,,06052651054
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-06-05T12:13:25.755690,2575.00,57.50,deposit,,202601-0916-0725-86a81ed9-d8fd-4cd9-a68c-57e62c69a6ed,,,202606-0502-3257-6445c475-b9e1-41ee-9b72-dfe8a66f3519,202605-2214-0059-adfb071d-f5f9-4df6-b1da-063ca384e4e8,,Proceeds from 2025-26 Topps Chrome Refractor #254 Kon Knueppel Rookie Card - PSA MINT 9,,,06052651054
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-06-05T10:13:19.709338,2517.50,241.50,deposit,,202601-0916-0725-86a81ed9-d8fd-4cd9-a68c-57e62c69a6ed,,,202606-0502-3257-6445c475-b9e1-41ee-9b72-dfe8a66f3519,202605-2214-0059-1e6e42ad-6753-4608-b668-97d10213eef2,,Proceeds from 2025-26 Topps Chrome Red White and Blue Refractor #254 Kon Knueppel Rookie Card - PSA GEM MT 10,,,06052651054
21b1a7e7-d419-460c-855e-f19048515ef7,089d560c-ea16-40df-bb08-d5fd04546d2c,2026-06-05T03:13:11.362387,2276.00,-105.00,adjustment,,202601-0916-0725-86a81ed9-d8fd-4cd9-a68c-57e62c69a6ed,,,202606-0502-3257-6445c475-b9e1-41ee-9b72-dfe8a66f3519,202603-2320-1353-44114519-26dd-4471-918a-d2382799f48e,,PSA-Dual Grading-2025 Topps Chrome Future Stars Autographs FS-CF Cooper Flagg,,,
21b1a7e7-d419-460c-855e-f19048515ef7,fb679c17-fcdb-4349-8ca8-068fab81bcfe,2026-06-05T02:33:12.056376,2381.00,-149.00,adjustment,,202601-0916-0725-86a81ed9-d8fd-4cd9-a68c-57e62c69a6ed,,,202606-0502-3257-6445c475-b9e1-41ee-9b72-dfe8a66f3519,202603-2318-3617-d61bbed6-2b1b-4d29-a805-7e0a9c34b9ee,,PSA-Grading-2023 Topps Chrome Topps Chrome Autographs Cgvw Victor Wembanyama,,,
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-06-03T12:30:53.876718,2530.00,2530.00,deposit,,202601-0520-0204-b3ef7822-d518-4d7b-83e3-97a57cc11a59,,,202605-2902-3120-5386d016-62bd-46fb-973b-794d300255e8,202603-2018-4612-6665dea5-cffb-49b6-ae04-a9027fdff2c5,,Proceeds from 2025-26 Topps All Kings #AK-3 LeBron James - PSA NM-MT 8,,,05292613460
21b1a7e7-d419-460c-855e-f19048515ef7,60dc31bb-3dcb-4b00-b26a-fdd5c5589db0,2026-06-02T14:40:51.506963,0,-9646.20,withdrawal,payouts,,,,,,tr_1TdtUsKFxf6AqynzeKy8uQIQ,Stripe Payout - 2026 April Elite Auction - 5102668078,,,
21b1a7e7-d419-460c-855e-f19048515ef7,60dc31bb-3dcb-4b00-b26a-fdd5c5589db0,2026-06-02T14:40:50.509618,9646.20,-13223.85,withdrawal,payouts,,,,,,tr_1TdtUrKFxf6AqynzaHHKoe77,Stripe Payout - 2026 Weekly Auction May 19 - May 28 - 5292613460,,,
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-06-01T15:26:37.865959,22870.05,9646.20,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202604-1414-2144-a6cc848f-ef23-4f28-83b1-3280c0568587,,Proceeds from 2014-15 Upper Deck SP Authentic Immortal Ink #II-JO Michael Jordan Signed Card (#2/3) - BGS GEM MINT 9.5 - Pop 2,,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-06-01T14:04:51.051065,13223.85,7123.10,deposit,,202601-0520-0204-b3ef7822-d518-4d7b-83e3-97a57cc11a59,,,202605-2902-3120-5386d016-62bd-46fb-973b-794d300255e8,202603-2320-1357-c010081d-4641-48ab-a8a2-60406167cbbd,,Proceeds from 2023-24 Topps Chrome 1972 Topps Autographs Gold Refractor #TA-VW Victor Wembanyama Signed Rookie Card (#04/50) - PSA MINT 9,,,05292613460
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-30T22:35:11.110630,6100.75,3162.50,deposit,,202601-0520-0204-b3ef7822-d518-4d7b-83e3-97a57cc11a59,,,202605-2902-3120-5386d016-62bd-46fb-973b-794d300255e8,202603-2412-0358-716ed138-609e-4799-b8cf-1a6f225cafeb,,Proceeds from 2023-24 Topps Chrome Autographs #CG-VW Victor Wembanyama Signed Rookie Card - PSA NM-MT 8,,,05292613460
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-30T12:07:04.596064,2938.25,2420.75,deposit,,202601-0520-0204-b3ef7822-d518-4d7b-83e3-97a57cc11a59,,,202605-2902-3120-5386d016-62bd-46fb-973b-794d300255e8,202603-2018-4615-66ba722a-1abb-43e4-b880-d79ef51a2bc3,,Proceeds from 2017 Panini Donruss Optic Rated Rookie Red/Yellow #177 Patrick Mahomes II Rookie Card - PSA GEM MT 10,,,05292613460
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-29T21:04:29.816494,517.50,517.50,deposit,,202601-0520-0204-b3ef7822-d518-4d7b-83e3-97a57cc11a59,,,202605-2902-3120-5386d016-62bd-46fb-973b-794d300255e8,202603-2018-4615-ea55fc51-7bbd-4dd4-8929-fc673eeac825,,Proceeds from 2009-10 Panini Limited Banner Season Material #8 Kobe Bryant Relic Card (#82/99) - PSA NM-MT 8,,,05292613460
21b1a7e7-d419-460c-855e-f19048515ef7,60dc31bb-3dcb-4b00-b26a-fdd5c5589db0,2026-05-29T19:55:27.803683,0,-555.15,withdrawal,payouts,,,,,,tr_1TcWV8KFxf6AqynzjWoDnhRa,Stripe Payout - 2026 Weekly Auction May 19 - May 28 - 5292613460,,,
21b1a7e7-d419-460c-855e-f19048515ef7,60dc31bb-3dcb-4b00-b26a-fdd5c5589db0,2026-05-29T19:55:26.468761,555.15,-2731.25,withdrawal,payouts,,,,,,tr_1TcWV7KFxf6AqynzhwyXy7Uq,Stripe Payout - 2026 April Elite Auction - 5102668078,,,
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-29T14:43:28.929885,3286.40,1151.15,deposit,,202601-0520-0204-b3ef7822-d518-4d7b-83e3-97a57cc11a59,,,202605-2902-3120-5386d016-62bd-46fb-973b-794d300255e8,202603-2412-0359-d4c54a59-3422-495f-b991-f1a19cc366e2,,Proceeds from 2014-15 Panini Flawless Association Autographs Emerald #AA-GA Giannis Antetokounmpo Signed Card (#1/5) - PSA NM 7,,,05292613460
21b1a7e7-d419-460c-855e-f19048515ef7,fb679c17-fcdb-4349-8ca8-068fab81bcfe,2026-05-29T03:11:33.364781,2135.25,-149.00,adjustment,,202601-0520-0204-b3ef7822-d518-4d7b-83e3-97a57cc11a59,,,202605-2902-3120-5386d016-62bd-46fb-973b-794d300255e8,202603-2320-1357-c010081d-4641-48ab-a8a2-60406167cbbd,,PSA-Grading-2023 Topps Chrome Sapphire Edition 1972 Topps Autographs Tavw Victor Wembanyama Gold,,,
21b1a7e7-d419-460c-855e-f19048515ef7,fb679c17-fcdb-4349-8ca8-068fab81bcfe,2026-05-29T02:41:40.611874,2284.25,-149.00,adjustment,,202601-0520-0204-b3ef7822-d518-4d7b-83e3-97a57cc11a59,,,202605-2902-3120-5386d016-62bd-46fb-973b-794d300255e8,202603-2412-0359-d4c54a59-3422-495f-b991-f1a19cc366e2,,PSA-Grading-2014 Panini Flawless AA-GA Autograph Emerald Giannis Antetokounmpo /5,,,
21b1a7e7-d419-460c-855e-f19048515ef7,fb679c17-fcdb-4349-8ca8-068fab81bcfe,2026-05-29T02:31:24.031445,2433.25,-149.00,adjustment,,202601-0520-0204-b3ef7822-d518-4d7b-83e3-97a57cc11a59,,,202605-2902-3120-5386d016-62bd-46fb-973b-794d300255e8,202603-2412-0358-716ed138-609e-4799-b8cf-1a6f225cafeb,,PSA-Grading-2023 Topps Chrome Topps Chrome Autographs Cgvw Victor Wembanyama,,,
21b1a7e7-d419-460c-855e-f19048515ef7,fb679c17-fcdb-4349-8ca8-068fab81bcfe,2026-05-29T02:31:20.843623,2582.25,-149.00,adjustment,,202601-0520-0204-b3ef7822-d518-4d7b-83e3-97a57cc11a59,,,202605-2902-3120-5386d016-62bd-46fb-973b-794d300255e8,202603-2018-4612-6665dea5-cffb-49b6-ae04-a9027fdff2c5,,PSA-Grading-2025 Topps All Kings AK-3 LeBron James,,,
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-28T14:12:10.610526,2731.25,2242.50,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202603-2014-4708-3a7801ff-a8a3-42cf-887a-b1460ec645c6,,Proceeds from 2024 Topps 50/50 Chrome Red Refractor #39 Shohei Ohtani (#1/5) - PSA MINT 9,,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-26T17:06:03.906245,488.75,488.75,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202603-3018-0701-94d5792f-2b46-4e63-963a-dc32bf4ec1dc,,Proceeds from 1995-96 Upper Deck SP Holoviews #PC5 Michael Jordan - PSA MINT 9,,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,60dc31bb-3dcb-4b00-b26a-fdd5c5589db0,2026-05-26T15:52:17.943571,0,-2525.40,withdrawal,payouts,,,,,,tr_1TbNHAKFxf6AqynzfZ03kyVw,Stripe Payout - 2026 Weekly Auction Apr 28 - May 7 - 5082697288,,,
21b1a7e7-d419-460c-855e-f19048515ef7,60dc31bb-3dcb-4b00-b26a-fdd5c5589db0,2026-05-26T15:52:16.475008,2525.40,-501.40,withdrawal,payouts,,,,,,tr_1TbNH9KFxf6AqynzeF9qPaon,Stripe Payout - 2026 Weekly Auction May 12 - May 21 - 5222698913,,,
21b1a7e7-d419-460c-855e-f19048515ef7,60dc31bb-3dcb-4b00-b26a-fdd5c5589db0,2026-05-26T15:52:15.130687,3026.80,-69571.55,withdrawal,payouts,,,,,,tr_1TbNH7KFxf6AqynzbWocNBBO,Stripe Payout - 2026 April Elite Auction - 5102668078,,,
21b1a7e7-d419-460c-855e-f19048515ef7,60dc31bb-3dcb-4b00-b26a-fdd5c5589db0,2026-05-26T15:52:13.640454,72598.35,-776.25,withdrawal,payouts,,,,,,tr_1TbNH6KFxf6AqynzGaFtkjWQ,Stripe Payout - 2026 Weekly Auction Apr 21 - Apr 30 - 5012626555,,,
21b1a7e7-d419-460c-855e-f19048515ef7,60dc31bb-3dcb-4b00-b26a-fdd5c5589db0,2026-05-26T15:52:12.033414,73374.60,-603.75,withdrawal,payouts,,,,,,tr_1TbNH4KFxf6AqynzG5vpvbcc,Stripe Payout - 2026 Weekly Auction May 5 - May 14 - 5152634541,,,
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-22T12:22:26.773781,73978.35,1444.40,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202604-1414-2143-bd4cbbf5-6f0a-437f-ac1b-85ff3c12649c,,"Proceeds from 2003-04 Bowman Chrome Autograph Refractors #149 Dwyane Wade Signed Rookie Card (#25/50) - BGS MINT 9, Beckett 10",,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-22T11:04:12.470360,72533.95,501.40,deposit,,202601-0520-0032-001b1bfe-a4fd-437e-acdf-2a67b3b93878,,,202605-2202-3123-3e7d9407-b6cb-4b89-817a-78964e60e2c8,202603-2313-4917-50758079-3940-4911-a9e7-9be078c4a019,,"Proceeds from 2024 Panini Select Sparks Memorabilia Purple Prizm #38 Caitlin Clark Signed Relic Rookie Card (#26/49) - PSA Authentic, PSA/DNA GEM MT 10",,,05222698913
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-19T15:27:54.849584,72032.55,1840.00,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202603-2412-0359-589160f2-5a0f-438c-8586-3a6ebaaec796,,"Proceeds from 2024-25 Panini Flawless All-Star Ink Gold #ANB-LUD Luka Doncic Signed Card (#04/10) - Panini Encased
",,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-19T13:57:49.436557,70192.55,1035.00,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202604-1414-2142-d42ddaeb-cf57-47b2-b448-353c4659f26d,,Proceeds from 2024 Panini Select WNBA Zebra Prizm #72 Caitlin Clark Rookie Card - PSA MINT 9,,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-18T20:49:03.159520,69157.55,1493.85,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202604-1618-4011-2950bf11-a189-4fb0-a6ac-b69ba879f39e,,Proceeds from 2023-24 Panini Contenders Optic 1986 Tribute Autographs International Jade #86-LKD Luka Doncic Signed Card (#3/5) - Panini Encased,,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-18T20:15:03.297274,67663.70,1495.00,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202603-2313-4920-4a2f200a-7c9a-4520-b394-d6aeaf8c3da9,,"Proceeds from 2015-16 Panini Immaculate Collection Autographs Red #27 Nikola Jokic Signed Rookie Card (#02/25) - PSA Authentic, PSA/DNA MINT 9",,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-18T13:37:08.972725,66168.70,2357.50,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202603-2014-4707-5adeeb0b-abaa-4b82-b7c5-4bc7f8c447a9,,"Proceeds from 2025 Bowman U Chrome Black Refractor #109 Fernando Mendoza Rookie Card (#04/10) - PSA GEM MT 10 - Pop 2
",,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-15T14:33:38.843374,63811.20,402.50,deposit,,202601-0519-5918-70573891-52fd-4cca-9471-22d28b0358ff,,,202605-1502-3045-caa906f3-61ce-4c88-8b5b-b1a781d37881,202603-2015-3911-08cbacac-9cee-466d-9e16-2f0d835d3ea1,,Proceeds from 2024 Panini Prizm WNBA Blue Velocity Prizm #22 Caitlin Clark Rookie Card - PSA GEM MT 10,,,05152634541
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-15T09:07:10.432652,63408.70,201.25,deposit,,202601-0519-5918-70573891-52fd-4cca-9471-22d28b0358ff,,,202605-1502-3045-caa906f3-61ce-4c88-8b5b-b1a781d37881,202603-2015-3911-7228594d-33a2-4b7c-bb59-ce94a6444ed5,,Proceeds from 2024 Panini Prizm #22 Caitlin Clark Rookie Card - PSA GEM MT 10,,,05152634541
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-14T20:55:07.684309,63207.45,264.50,deposit,,202601-0519-5807-e02643cc-e0d8-439c-adcc-ab6b8181a8c2,,,202605-0802-3136-8c7a128b-d86e-4d5a-b0dd-8fcbe8d41229,202603-2018-4615-04f0868f-3bd9-4bf9-83bb-f0526150e921,,Proceeds from 2007 Topps Allen & Ginter #300 Ichiro Suzuki Signed Card - BGS Authentic Autograph,,,05082697288
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-14T13:35:00.617687,62942.95,402.50,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202604-1414-2143-15ad4164-d569-4a96-87da-4400b5d284c5,,Proceeds from 2023-24 Topps Cosmic Chrome SuperFractor #70 Dwyane Wade (#1/1) - PSA MINT 9,,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-14T13:07:52.807161,62540.45,3163.65,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202604-1420-5544-756ba992-40a8-4d19-b5bb-86ce8c554d3b,,Proceeds from 2002-03 Topps Chrome Black Refractor #146 Yao Ming Rookie Card (#20/99) - PSA MINT 9,,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-14T13:03:28.337403,59376.80,1897.50,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202603-2412-0359-78060a2a-2cec-4380-ba67-231dbf25bc77,,Proceeds from 2022-23 Panini National Treasures Rookie Patch Autographs Ruby '25 Black Box #110 Paolo Banchero Signed Patch Rookie Card (#1/1) - Panini Encased,,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-14T12:57:40.318151,57479.30,7475.00,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202604-1720-2135-d53c1b70-a547-42fb-9a76-04c2c3bda827,,Proceeds from 1986-87 Fleer #57 Michael Jordan Rookie Card - PSA NM-MT 8 (OC),,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-14T12:43:19.819862,50004.30,3622.50,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202603-2220-5900-c719c358-251a-409f-b9b6-2a10446d7b24,,Proceeds from 2018-19 Panini Impeccable Rookie Signatures #IR-SGA Shai Gilgeous-Alexander Signed Rookie Card (#22/99) - PSA GEM MT 10 - Pop 4,,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-14T12:10:39.939533,46381.80,949.90,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202604-1414-2143-cb566a9a-cf9e-460a-9d65-98d352775e68,,Proceeds from 2001-02 Topps Chrome Refractor #95 Michael Jordan - PSA MINT 9,,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-14T12:08:33.665783,45431.90,776.25,deposit,,202601-0519-5703-b98aa6a3-0a30-49d9-8ba9-e381dbed6b5b,,,202605-0102-3048-c83fb2e9-5389-4ae9-9c72-16533b6bb63d,202604-1620-2716-f7344a84-9821-4466-ade5-6d27fd80acaf,,Proceeds from 2017-18 Panini Flawless Momentous Autographs Gold #MA-GA Giannis Antetokounmpo Signed Card (#04/10) - Panini Encased,,,05012626555
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-14T12:07:46.175032,44655.65,1150.00,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202604-1617-2006-46e846e9-a48e-425b-b04c-6761dbed8fea,,Proceeds from 2023-24 Topps Finest Masters Autograph Red/Black Vapor Geometric Refractor #MA-SC Stephen Curry Signed Card (#01/10) - Topps Sealed,,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-13T21:30:09.537708,43505.65,21102.50,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202604-1420-5545-cc1135e7-610e-4629-a9cc-82f88e2c5128,,Proceeds from 2013 Upper Deck All-Time Greats Base Autographs #73 Michael Jordan Signed Card (#1/1) - BGS MINT 9,,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-13T17:05:48.308334,22403.15,2875.00,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202604-1620-2715-784d6e64-a637-4d5c-807e-e60627cec660,,"Proceeds from 2018-19 Panini Contenders Optic Rookie Ticket Autographs Red #128 Luka Doncic, Dribbling, Signed Rookie Card (#86/99) - Panini Encased",,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-13T17:05:48.265938,19528.15,2900.30,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202604-1618-4011-8bc089c9-547a-4924-9946-02d63d1a8ba9,,"Proceeds from 2021-22 Panini Flawless 75th Team Autographs '24 Black Box #75A-SCU Stephen Curry Signed Card (#1/1) - Panini Encased
",,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-13T17:05:48.220572,16627.85,529.00,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202603-2414-0653-45cc6786-2100-4fba-b424-da4cab345a07,,"Proceeds from Feb. 27, 2013 - Stephen Curry Signed Full Ticket - Golden State Warriors vs. New York Knicks - Season Highs of 54 Points and 11 3-Pointers - PSA Authentic",,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-13T17:05:48.139698,16098.85,1033.85,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202603-3019-5842-8b262d81-7af8-415c-acc9-b000b14ca67f,,Proceeds from 1997-98 Bowman's Best Techniques Atomic Refractor #T2 Michael Jordan - PSA NM-MT 8,,,05102668078
21b1a7e7-d419-460c-855e-f19048515ef7,system,2026-05-13T17:05:48.106112,15065.00,3047.50,deposit,,202601-3016-5055-d330cef9-b02f-4426-b980-858aa6f450ed,,,202605-1002-3241-4ce71967-6d45-40cd-bb55-2dd12d219939,202604-1414-2144-6a01100e-4365-4553-9829-2be5b62e3446,,"Proceeds from 2003-04 Upper Deck Top Prospects Signs of Success #SS-LJ LeBron James Signed Rookie Card - BGS MINT 9, Beckett 10",,,05102668078
